id,def_spacing
1967-10,153.94413363142507
1967-11,70.49089496504337
1967-12,166.2107910174824
1967-13,65.66897625002287
1967-14,108.69619172943965
1968-1,89.21206476955194
1968-2,134.763707226748
1968-6,132.82637354535015
1968-7,167.96222028691844
1968-8,115.85258690933935
1968-9,265.6999628812781
1969-1,271.1619941250535
1969-2,183.20980540229357
1969-3,234.9137499012204
1969-4,44.8563744556577
1969-7,175.02533099985536
1969-8,71.84805194156364
1969-10,253.5708580764896
1970-1,51.73105892279989
1970-2,96.2161127695399
1970-3,91.00978457270566
1970-4,174.66778819323724
1970-5,106.99053684220146
1970-6,94.71341425727712
1971-1,156.4326259578669
1971-5,195.2099225963944
1971-6,82.6879463453493
1971-7,120.91141291741445
1972-1,106.2202467898138
1972-3,109.6815605826406
1972-4,114.3600956926091
1973-1,171.3212680178458
1973-3,115.2545282908416
1973-4,60.930079762841004
1973-6,80.27983045693861
1973-7,339.2272691611172
1976-1,113.78260547641867
1976-2,72.8683653164228
1976-3,147.3556962873829
1976-4,199.4855859738148
1976-5,216.32847325304164
1976-6,83.5691471900704
1976-7,155.3951238342985
1977-1,86.78708683406913
1977-2,92.18714124978283
1977-3,38.573813708988396
1977-6,183.07131635364433
1977-7,220.16884547723748
1977-8,126.16508382189761
1977-9,233.61017670859087
1978-1,156.53173647812991
1978-4,97.03728284203564
1978-5,83.33689893620235
1978-8,169.33114574530921
1978-10,183.05562064272698
1978-11,81.51559282864548
1978-12,214.43356283608807
1978-13,274.37427712100987
1979-1,111.04872688281344
1980-1,143.44871476074445
1980-2,170.20134581464026
1980-3,126.76130654757958
1980-4,165.98060742602001
1981-1,147.6931747981597
1981-2,187.54507880051227
1981-3,187.33255063946717
1982-1,110.4336401075202
1982-2,156.6229624300645
1982-3,89.15019852645526
1982-4,207.37460458429186
1982-5,108.0480767005299
1983-1,214.5422450032649
1983-3,50.3115637615983
1983-4,132.53192037256963
1983-5,183.1762490618347
1984-1,80.78046594512503
1984-2,215.57164522840748
1985-1,129.18472678002354
1985-2,58.76182190262398
1985-3,158.28030771434874
1985-4,187.1519474835536
1985-5,118.84938328402455
1985-7,142.96533811315277
1985-8,245.14285517763057
1985-9,227.10579466812413
1986-1,78.17607681107143
1987-1,146.9478018207725
1988-1,112.37377501979398
1989-1,208.2353357394055
1989-2,102.82679876218185
1989-3,161.39389511945262
1989-4,134.0061800799449
1989-8,228.15944444905705
1989-11,156.08638134886502
1990-2,162.85159355080123
1990-4,94.74541532769331
1990-5,124.76405820414129
1990-8,174.36490970716451
1991-1,175.94755947234785
1991-2,53.75089395889904
1991-4,177.6432176229389
1991-5,205.51428563271907
1991-6,117.46709990107568
1991-8,43.11118042656661
1991-9,71.8084133247099
1992-1,99.56371795957102
1992-2,169.94522166845314
1993-1,78.47437833034542
1994-1,118.02562658082593
1994-3,207.6951905020711
1994-4,167.74920274950557
1994-5,85.39795213244572
1994-6,144.68831818681565
1994-7,220.0894634409948
1995-1,107.50304742260445
1995-2,105.03957882976857
1995-3,62.48716311138651
1995-5,51.813174663153575
1995-7,194.78499569206497
1995-8,122.49433579139941
1995-9,212.72649836390448
1995-10,182.23185522588398
1995-11,147.17229499258656
1995-14,224.38672605799036
1995-16,316.6414785542688
1995-17,229.78698201002865
1995-19,178.31157116434986
1995-20,72.04878649630982
1995-21,112.13486379313804
1995-23,84.2342464619804
1995-25,65.12439679967986
1996-1,36.403346331896614
1996-2,265.44999265767603
1996-3,77.08885421043442
1997-3,242.2599494518954
1997-4,261.55493143650074
1997-5,216.55640103702467
1997-8,95.38456089770531
1998-1,279.3168378421623
1998-2,45.417352361877306
1998-3,163.0913403187771
1998-4,153.39059275640687
1998-5,70.34602794886493
1998-6,74.13202136742167
1999-1,66.71436843103987
1999-2,109.17484141841715
1999-4,115.13397948359284
1999-5,192.45922051447224
1999-6,168.9588102239171
2000-3,153.37677279747993
2001-1,166.5105729896194
2001-2,188.052913005886
2001-3,223.5164087637906
2002-1,210.71454694741877
2002-2,137.29237039685563
2002-3,304.51436073149057
2002-4,114.09394926135667
2002-5,154.67675621859144
2003-3,219.18863092420762
2003-4,64.83940776795842
2003-5,211.02756299421884
2004-1,127.67659913924945
2005-1,82.85299742617667
2005-3,165.83034531816347
2005-4,142.54609624971778
2005-6,26.51995545644904
2006-2,160.2314915992712
2006-3,165.23844999947295
2006-7,171.56388727755723
2006-9,170.84458977881798
2006-12,79.05708151533804
2007-1,157.68688078036055
2007-2,163.76413457575916
2007-3,96.92844431906315
2007-5,112.9455521978465
2007-7,150.36291848833847
2007-9,99.88066253778686
2008-2,140.02069407986951
2009-3,236.9252910837796
2009-5,171.5949083576977
2009-6,50.695193284843526
2009-7,68.24177464432262
2009-8,147.60856560342387
2009-9,197.41466445141089
2009-10,82.2588697984709
2010-2,171.69855888700988
2010-3,46.92822389213063
2010-4,255.8204443453064
2010-5,105.26000832656268
2011-1,108.6728920568969
2011-2,93.92093583233321
2011-4,150.40713585336115
2011-5,77.21460440361165
2011-6,319.64650866794966
2011-7,122.99800250092949
2011-8,119.0225456045971
2011-9,250.98108953583971
2011-10,185.2928713446704
2011-11,281.04648438575975
2011-12,320.6821821832443
2012-2,66.4779086963959
2012-3,42.84554909016745
2012-4,186.10865685432645
2012-5,118.21688180574182
2012-6,217.02496769372166
2012-7,120.91509108991397
2012-8,148.99135580562552
2012-9,117.4205369784163
2012-10,133.81235021673132
2012-11,158.52549460698918
2013-1,281.2545475372402
2013-2,130.73741070351184
2013-3,81.11843312009569
2013-4,110.60126500007152
2013-5,264.1281083358342
2013-6,166.90526865582387
2013-7,33.726536496161245
2013-8,115.95586299322102
2014-1,208.9068472961078
2014-2,139.40153365324198
2014-3,311.67373840366173
2014-5,211.7102200107238
2014-6,126.96900522256215
2014-7,257.39871501910517
2014-8,191.71963004275557
2014-11,299.0267893052811
2014-12,76.7439815694232
2014-15,120.14756184555267
2015-2,198.415665772176
2015-3,172.77992394106423
2016-1,115.74652048457665
2016-2,111.11916423753678
2016-4,157.89054836368416
2016-5,161.66671621436626
2016-7,176.1643708797111
2016-8,158.176931494217
2017-2,65.78978571263659
2017-3,298.76024953187215
2017-4,92.41051125790239
2017-5,269.9745192061105
2017-6,147.3653591993874
2017-7,184.41004268936956
2018-1,153.35114698308612
2018-2,276.69358436447783
2019-1,71.64382360197624
2019-4,94.68555499639695
2019-5,96.87914900955349
2019-6,190.8294963621263
2019-7,70.98027912828186
2020-1,210.7266088953029
2020-4,236.15053533181262
2020-5,99.35470422531805
2021-2,169.882256708422
2021-3,60.270491316736205
2021-4,101.41110827248214
2021-5,88.7999248089543
2021-6,42.86398440671758
2022-4,170.31023516230303
2022-6,79.9672811336801
2022-7,276.7552785698809
2022-8,136.70306862328042
2023-1,69.1672412093082
2023-2,116.5621079046061
2023-3,59.74785119373433
2023-4,168.0198139980007
2023-5,136.94364745813778
2024-2,202.0132116310146
2024-4,54.54186256017037
2024-5,115.35280439288772
2024-6,168.4796916819605
2025-1,67.122770040759
2025-3,30.427914134169782
2025-7,33.96550096576982
2025-8,47.52030508317793
2025-9,233.12573670727159
2025-10,94.68954248235241
2025-12,101.69641181991335
2026-1,174.24654475821035
2026-2,205.26454718383889
2026-4,98.89782182140486
2027-1,47.64235933687786
2028-2,89.60616289502889
2028-3,104.70185035418547
2028-4,110.17510062713504
2028-5,106.42213362829126
2029-1,89.15142772679121
2029-2,66.62021728022216
2029-3,198.96730991037487
2029-4,176.17407115252115
2029-5,113.15080422805306
2029-6,232.09220085018046
2030-1,192.9852530248437
2030-3,322.9598527214107
2031-2,187.7096869573595
2031-3,134.74249381873176
2031-4,184.6807193864007
2031-7,116.4705885729211
2031-10,230.37957950514215
2031-11,67.69862139213615
2031-12,36.93870952399517
2031-13,223.1911406411282
2031-14,121.31576262213298
2031-15,220.30470240748286
2031-16,68.92964397292167
2031-17,117.74697933702575
2032-1,44.675038969065554
2032-2,132.32177332512038
2033-1,187.29822444545454
2033-2,124.72273906192038
2033-4,91.10860789612457
2034-1,248.69978526154713
2034-2,168.66970836171652
2034-3,175.96631526657097
2034-5,146.28431069743783
2034-6,82.16535783123035
2034-7,150.54955448482502
2034-8,92.42152590833552
2034-9,229.70697184902667
2034-10,36.14449909546647
2035-2,56.41310487837313
2036-2,156.58414848132557
2036-5,172.84269713633785
2036-6,307.2748535612063
2036-7,94.48531957571106
2036-8,226.440109404047
2036-9,300.7352956495355
2037-1,62.27807876821487
2037-2,247.17971656767156
2037-3,30.887737413514287
2037-4,48.1889543927997
2037-5,313.9362865962005
2038-2,140.57479681151733
2038-3,143.7801908253062
2038-4,46.47039934790777
2038-5,265.211525315403
2038-6,162.8895570117441
2038-7,80.70413785403046
2039-1,103.5299731758708
2039-2,123.20500558243225
2040-1,216.77300767019773
2040-2,139.80383933040312
2040-3,135.49694880765333
2040-4,37.32038952426217
2040-6,107.67710379483947
2040-7,83.49903783228592
2040-8,113.27937216216765
2040-9,42.00025956229496
2040-10,38.191048067908696
2040-11,182.16163098823156
2040-12,208.91824467333763
2040-13,114.3512287742301
2040-14,267.1202667738445
2040-15,54.354939223165644
2040-16,235.41347419528688
2040-17,146.1821169389509
2040-18,81.8354087188568
2040-19,175.73758778230092
2040-20,95.14316070760965
2041-1,77.02489110894055
2041-2,175.90210201406967
2042-1,119.91507767233134
2042-2,80.6182131958767
2043-2,166.77170864423624
2043-3,255.44027629790483
2043-4,63.87878098444807
2043-6,76.09013563521367
2044-1,80.02098143418186
2044-2,157.35496650451728
2044-3,205.27759287052197
2044-4,165.92220439038
2044-5,248.13854271379364
2044-7,282.4710118033346
2044-9,133.0534187659439
2044-11,242.10609237036692
2045-2,112.9866374857277
2045-3,74.952813853471
2045-4,95.31963499544905
2045-5,46.40436545144425
2045-6,75.21703770778413
2045-7,59.74789231767821
2045-9,107.15682106741387
2045-11,191.1844091367712
2046-1,139.49897994686455
2046-2,140.42498021898257
2046-3,43.80493867702694
2046-4,115.59095853126533
2046-6,153.11566432973353
2047-1,194.74830663303806
2047-3,83.65935170803098
2047-4,115.73579127128528
2047-5,132.64810988699946
2047-6,265.0198651361859
2048-2,276.62949459598735
2048-3,252.78552729540786
2048-4,85.24163717656297
2048-5,127.14119667312183
2049-2,206.36936902410346
2049-3,90.13057597788122
2049-4,181.5852772544409
2049-5,174.28211344512954
2049-6,179.3047133841095
2049-7,110.81953944089037
2049-8,138.2848097352271
2049-10,130.15845025323142
2050-1,59.37960717412891
2050-2,250.4956288308814
2050-3,159.9549290898358
2051-2,86.2917611723152
2051-3,177.14327917806304
2051-4,186.4585582958165
2052-1,64.48998589403698
2052-2,47.688479129712505
2052-3,272.8756342663468
2052-4,90.67760691135197
2052-5,71.36627465261586
2052-7,122.27528564768602
2052-9,199.55338743021662
2052-11,111.11194616209764
2052-14,94.20769382449802
2052-15,101.24606478417616
2052-16,236.2181135693341
2052-18,212.88401861489444
2052-19,157.47709434345052
2053-2,142.11825216005028
2053-3,113.73057039546391
2053-5,303.6927447278979
2053-6,93.67946368525327
2053-7,171.16183285011653
2054-1,187.3613515018293
2054-3,73.77332816969704
2054-4,123.42932817706878
2054-5,259.0538568140814
2057-1,108.38708987229532
2058-1,168.4023424961216
2058-2,83.72970385546444
2058-3,196.26612788928003
2058-4,159.60667435551386
2058-8,199.6602658639408
2058-9,165.4031175206656
2058-10,72.94107339355332
2059-1,58.56390954939911
2059-2,173.2574968188468
2059-4,60.01562692488755
2060-1,137.94105192105826
2061-1,74.27168372223036
2061-2,246.79997481342934
2061-3,138.5654722901262
2061-4,272.0623616291216
2061-7,40.956128291004404
2062-1,118.3391235791712
2062-3,140.336770219473
2063-1,79.0712458289936
2063-2,73.5702892176746
2063-3,45.87849624930733
2063-4,131.94461649369674
2063-5,139.92555117752295
2064-1,159.00110699617153
2064-2,247.09802205883594
2064-3,141.47645630970888
2064-4,232.48178885418406
2064-5,110.67953189143874
2065-1,121.57323488082727
2065-2,241.60904055300296
2066-1,83.17336838966584
2067-1,96.40495923378558
2067-2,30.56608951540477
2067-5,119.65793318351803
2067-6,336.0139480889792
2067-7,199.28031389920363
2068-1,133.83944989642657
2068-2,149.37404935146674
2068-4,231.89219539322937
2068-5,100.81127955731836
2068-6,171.51350287173312
2068-7,57.961331940115485
2068-8,72.66571135756044
2068-9,129.75814776557627
2068-10,83.85007006616434
2068-11,285.3790931229354
2068-12,253.6190599303863
2069-1,211.30902737583642
2069-4,131.81148797630027
2069-5,94.26560369524509
2069-6,98.9313455432565
2069-7,63.771333364601354
2069-8,232.64539927539033
2069-10,50.55570656416751
2070-2,102.92266777435887
2070-3,146.9512369326045
2071-1,84.96760290433508
2071-2,141.75744609250842
2071-5,243.72864933261098
2071-6,82.51960501354888
2071-7,142.5456701522552
2071-8,71.01970101782021
2071-9,47.15995037360267
2071-10,159.0003124832862
2071-11,110.8915264535937
2072-2,97.91480956606642
2073-1,270.1646833986106
2073-2,35.909910592180495
2074-2,224.05645574786126
2074-3,63.67862939256793
2074-4,185.3895390667176
2074-5,81.35889592445187
2074-6,190.8391029877946
2074-7,126.2421753981913
2075-1,266.3845762853848
2075-2,160.365778206472
2076-1,203.03480189217817
2076-2,101.48604000981277
2076-3,70.53537283939386
2076-4,127.50857496691458
2076-5,130.46485073149924
2076-6,84.45784443634383
2076-9,109.95416432909349
2076-10,74.23214895348477
2077-2,204.30259786006724
2077-4,93.68422559205783
2077-5,58.11383488125432
2077-7,201.15809734766702
2077-8,252.0635066947308
2077-10,81.93543027893489
2078-1,53.00545799063848
2078-2,213.0053947949042
2078-3,221.03657449198204
2078-4,228.2074144232422
2079-1,91.25369704074727
2079-3,79.93373646907571
2080-1,138.19740883487657
2080-3,110.10761248623635
2080-5,74.92103468090629
2080-6,170.49289768862968
2080-7,384.9719652739358
2081-5,180.17764122989058
2082-1,140.08895531443125
2082-2,202.33562614106302
2082-3,231.04815566972775
2083-1,99.51534798484477
2083-3,152.9676320754961
2083-4,117.84437730119967
2083-5,123.77087435196452
2083-6,167.7414478015313
2084-1,119.84769715546406
2084-2,245.79578313837885
2084-3,31.67529024761984
2084-4,97.31480413251852
2084-5,120.08501691088202
2085-1,183.1780768297608
2085-2,120.8283449259882
2085-3,106.92558832813697
2086-3,180.26724645192365
2086-6,103.93719912318853
2087-2,189.00870971517384
2087-3,339.9802155933352
2087-4,244.1345103643008
2088-2,174.63733034654996
2090-2,90.80219831093916
2090-3,101.29980294956954
2090-4,115.23300442994196
2090-5,116.15278621001482
2090-6,221.05848907684265
2090-7,91.17916245070523
2090-8,161.98203630922353
2090-9,184.89337878809056
2090-11,305.92898717878103
2091-1,81.87371100985115
2091-2,249.532447136977
2092-4,109.91526798746952
2092-5,291.940026863635
2092-7,73.67329386379944
2092-8,227.70608988650474
2092-9,138.777380563746
2092-10,29.194456035694657
2092-11,117.36051811855077
2092-12,45.26796974252693
2092-13,184.95514591882593
2092-14,108.0927064262321
2092-15,123.4205871689428
2092-16,272.57053641187883
2092-17,39.07434577737979
2092-18,236.00514769180938
2094-1,162.1341791728329
2094-5,53.641415188198664
2094-7,147.54507508904217
2094-8,58.59824151913563
2094-9,106.04591767611855
2094-10,131.58488437328847
2094-12,264.1206943498813
2094-13,194.92720562223164
2094-14,111.40108390306993
2095-1,178.0199713990158
2095-2,203.0146670692858
2095-3,134.09540095444254
2095-5,69.24174207399017
2095-6,146.81882406521186
2096-1,126.55941734173393
2097-1,268.6741971752982
2097-3,170.64538568475518
2097-5,137.27230598886263
2097-6,288.5033650004941
2097-7,236.55455773600835
2097-9,128.1337009152894
2098-1,117.0831893434906
2099-3,115.23470847360986
2099-4,71.43202076064244
2099-5,90.91278041023406
2099-6,114.73324362230517
2099-7,54.18199989597383
2100-1,148.4243378969876
2101-1,107.19334867457174
2101-3,125.32188439137246
2101-4,177.93876991809407
2101-5,168.43980688326872
2101-6,34.852429788451786
2101-8,98.52646200039067
2101-9,65.60612962010225
2102-1,210.24471634007278
2102-2,159.8916835597512
2103-1,160.5587265884244
2103-3,191.0472474120387
2103-4,191.13303566834497
2103-5,138.72985644000266
2103-6,54.737522458610556
2103-7,127.34577850433834
2103-8,92.96809944456561
2103-10,88.44150777329753
2104-1,78.74862236170564
2104-2,130.06978895288185
2104-3,160.07986029631024
2105-1,88.7887757563677
2105-2,158.59817849568086
2105-4,125.6679014846579
2106-1,192.7337107962569
2106-2,110.71277107307859
2106-3,188.849050450263
2106-4,28.01162882387569
2106-5,251.87553256147817
2106-6,114.32264252288417
2106-7,246.09336519850797
2107-1,115.65079666391432
2107-2,254.65527550871352
2107-4,133.01272071891822
2108-1,165.1108344662632
2108-2,167.0565108491619
2108-3,29.249313572375783
2108-4,60.79097530135488
2108-5,98.79236189874632
2108-6,131.78359030997018
2108-7,153.49406160657458
2108-8,45.32106704606224
2108-9,168.6468919869783
2108-10,184.8909547069229
2108-11,79.5854589898614
2108-12,93.34342996305287
2108-13,137.8033871391924
2108-14,173.9532569859955
2108-17,161.34167691279345
2108-18,94.89826895767592
2108-19,30.233265260392045
2108-22,168.85540705610367
2109-1,85.62286586818469
2109-2,108.91352428302304
2109-3,101.57390096078484
2109-4,241.2042474436471
2109-5,37.0994315873146
2109-6,153.8616110294421
2110-2,147.14019401482392
2111-1,243.21294453381964
2111-2,141.99065927498089
2112-2,137.3774713858139
2112-3,90.53296386492285
2113-1,143.37398459577548
2113-2,73.21362990872558
2113-4,60.950065739777955
2113-5,196.3134381486352
2114-1,212.12046338056598
2114-2,151.31230861896506
2114-3,161.62034246005706
2114-4,183.40756864302875
2115-1,182.6374354601587
2115-3,106.45335003600451
2116-1,310.91847716793154
2116-4,163.08627572225993
2116-5,64.56501431384874
2116-6,71.50618516336613
2117-1,139.61228340222783
2118-1,110.01648224189611
2118-2,63.02701434127982
2118-3,118.34830334064107
2118-4,282.57627088198456
2118-6,121.76149462575327
2118-8,171.49848443976327
2118-9,265.7730401212053
2118-10,178.98949566498493
2118-11,229.71237635190985
2119-2,218.72689825344378
2119-3,231.80353106494465
2119-4,236.34115044222983
2119-6,118.31390267985049
2119-7,266.0326628300859
2119-8,22.048996589313987
2119-9,321.5666966893189
2119-10,139.90202122868774
2119-12,117.99640071350782
2120-1,161.79567566466517
2120-2,199.23553656780348
2120-3,115.01175400653972
2120-4,85.18143662612593
2120-5,91.75477031577546
2121-2,91.10684640626357
2121-3,85.81767433244909
2122-2,116.5741200984057
2122-3,168.39997113901234
2122-6,73.19177626738679
2123-1,83.41259301213941
2123-3,144.6818613962441
2123-6,278.58882741985747
2123-8,117.06350910167248
2124-1,87.89617655158327
2124-2,178.59169126355528
2124-3,163.55512108217783
2124-4,195.83641324281825
2124-5,112.76322442169612
2124-6,102.72714936048561
2124-7,194.6592351148515
2124-8,86.16650808638985
2124-9,161.08426921687493
2124-11,114.32123789991957
2124-13,53.53038292065995
2124-14,125.35328934386968
2125-1,151.83019600791022
2125-2,176.26467021059534
2125-4,159.68074426041642
2125-5,279.79234699892413
2125-7,222.75440247303385
2125-8,85.66897201417339
2125-9,153.78436671040166
2125-10,230.279355000757
2125-11,231.89463151777687
2125-12,110.59042270283021
2125-13,225.2594885247751
2125-14,163.11792250050405
2126-1,62.1227817010606
2126-2,137.1730397700444
2126-3,156.2811864513526
2126-4,98.19338252351326
2126-5,243.35650968506525
2126-8,92.12479832203843
2127-2,207.33408840678055
2127-3,352.49697977927497
2127-4,67.99656659034179
2128-1,132.88712995041345
2128-2,163.9313097715645
2128-6,34.88759600999853
2128-8,62.51749186384302
2128-9,146.8777374878864
2129-1,172.0651200550176
2129-2,122.13051139884897
2129-3,153.2401312877123
2129-4,211.607976910395
2130-1,40.543548978352305
2130-2,95.48224930012651
2130-3,178.7292244100282
2130-4,108.92401225246476
2130-5,148.36552660348866
2130-7,90.75584535251653
2130-8,115.5074850987919
2131-1,69.64504728838241
2131-2,95.55644180441976
2131-3,162.07316548521231
2131-4,249.66898018950678
2131-5,192.5516012027938
2131-6,70.90870095564492
2131-7,56.749180319698894
2133-1,145.78260174820974
2133-2,221.7677993325808
2134-2,186.5834092112002
2134-3,180.72373149223188
2134-5,148.14884159088865
2134-7,245.68528794954443
2134-9,69.58253202191781
2134-10,144.79582346350415
2134-11,110.90174860004407
2134-12,86.12358083924853
2134-13,103.04801145053072
2134-15,128.18428100534334
2135-1,92.87416067821204
2135-3,230.81845865749045
2135-6,178.21922395255206
2136-1,88.46369442725997
2136-3,191.74936313772207
2136-4,321.34303558300303
2136-5,219.0823098066393
2136-6,174.4054386562409
2136-7,240.8572990715349
2136-8,222.26723650792297
2136-10,93.12688633997485
2137-1,59.82795571240291
2137-2,84.92192537609924
2137-3,46.315913384138355
2137-4,73.33881619976012
2138-1,92.32046221849917
2138-3,61.263649276496466
2138-4,85.25409223577675
2138-5,90.29238505148606
2138-6,107.9631971951421
2138-7,151.51487716332213
2138-8,132.7472536001128
2138-11,264.1376043220706
2139-1,177.8972538841084
2139-2,55.23134979314386
2140-2,144.35899661438486
2140-3,136.9055409634825
2140-4,226.21551110069777
2140-5,261.0865324866131
2140-9,230.21206295178945
2141-3,223.80628071151378
2141-4,198.5653583605764
2141-5,113.00075648271157
2142-1,127.41270142721152
2142-2,130.0308650736141
2142-3,315.9688040570353
2143-1,72.73979322151638
2143-2,118.17324747297585
2143-3,95.85844040865823
2143-5,241.41529340598413
2144-1,146.90181452234174
2144-2,189.27977924883663
2144-3,143.10478996067425
2144-4,159.11059361438507
2145-1,119.20110367129666
2145-2,146.5505624175895
2145-3,90.96995593720635
2145-4,136.17500107286946
2145-6,198.34036841920806
2145-7,207.048151084957
2145-8,180.65934473154448
2145-10,92.53094582172207
2145-11,128.79053544329798
2145-12,163.71257141507624
2145-13,132.45193404449998
2145-15,95.51819344604428
2146-1,191.70559325460596
2146-2,215.7693850931538
2147-1,201.02247458543405
2147-2,125.23884074750792
2147-3,93.56740601130866
2147-4,118.4558544646211
2147-5,119.348420157276
2147-8,161.96600207006537
2147-9,135.10545719524237
2147-11,56.8815584548953
2147-12,119.71620015930807
2148-1,193.32075876347335
2148-4,47.11593774504545
2148-5,189.1244354464099
2149-3,101.76362529658687
2149-4,201.08345523063463
2150-2,134.02672216803902
2150-3,255.92306030945457
2150-4,174.5641718533497
2150-5,204.1901610821393
2150-7,123.43147184237023
2150-8,87.10051752720805
2150-9,156.05111053471057
2152-1,175.4835286534369
2152-2,57.65720423797836
2152-3,61.73295000806561
2153-2,42.53602153761439
2153-5,303.1709103186065
2153-7,258.0975637919911
2153-8,210.937174150376
2153-9,81.5051955924962
2153-10,125.79775453099614
2153-11,213.40959728432517
2153-12,164.89917550701682
2153-13,112.35258317884768
2154-1,223.4315641964517
2154-2,106.23668775965572
2154-3,298.6713215929245
2154-5,69.54902374338644
2154-6,44.061935812479646
2154-7,58.20094838767784
2154-13,94.62005570080686
2155-1,59.95131797898708
2155-2,70.46778268258595
2155-3,43.49235685349142
2155-4,101.98198094153392
2155-6,238.31986060546518
2155-8,34.533783869866056
2155-9,142.19278517004886
2155-11,174.49637993220983
2155-13,38.01495809182461
2155-14,107.90647749723735
2155-15,68.64773436180633
2155-18,200.77909353269888
2156-1,166.68146138527794
2156-3,117.15060342917232
2156-4,110.68394337126969
2156-5,247.36782531464027
2156-7,258.25460901769304
2156-8,144.07216587237684
2156-9,59.58719519159972
2156-10,74.34374198353203
2156-11,131.0201871773579
2156-12,263.87973391947276
2156-13,223.80961361805464
2156-14,99.81255592502441
2156-15,220.65304012065712
2156-17,154.45451348701897
2156-20,119.49232234176748
2157-1,128.29942105586088
2157-2,183.4405156957442
2157-3,154.30417373793233
2157-4,126.44918661736904
2157-5,261.5950589635707
2157-6,145.00821939653522
2157-7,78.52041742811218
2158-1,223.34352495800903
2158-2,55.54090276711747
2158-3,162.91083324110014
2159-1,111.47705270647157
2159-2,108.20506009331663
2160-1,199.9396935216646
2160-2,77.50414160906337
2162-1,154.36098384247566
2162-2,76.10209798246902
2162-4,173.86667495661436
2163-1,181.5563881692285
2163-2,95.96786343691424
2163-3,117.19298295044848
2163-4,48.37794506278806
2163-5,161.0077119289724
2163-6,125.56520951590255
2163-8,283.647683884928
2163-9,204.8922681194358
2163-10,186.43207284805953
2164-1,56.41468237280799
2164-2,116.5701072750449
2164-3,84.04305362239865
2164-4,104.46470994936112
2164-5,231.8120156188155
2164-6,170.4910042981105
2165-1,233.45079915563815
2165-4,217.61791185486973
2165-5,241.6158215849906
2165-6,47.32261383392441
2165-10,126.4381496767237
2165-11,162.54745541223815
2165-12,96.9803044871699
2165-14,261.65339238724493
2165-15,209.0648924460682
2165-18,189.39245372726674
2165-19,104.87716357211559
2165-20,381.09306819420084
2166-1,221.6013675226949
2166-2,115.95739487238986
2166-3,88.82079497544467
2166-4,86.46987607077176
2167-1,169.5202753422676
2167-2,146.9263127232815
2168-1,59.50995505914739
2168-4,44.61665036344209
2168-5,138.12032487577176
2168-6,79.48107941394164
2168-9,82.59543561987712
2168-10,202.66262548757305
2168-12,65.98321760834847
2169-1,76.0881823802606
2169-4,109.5970397548108
2169-6,152.8842022193275
2169-7,75.72322250260856
2169-8,163.34424143522978
2169-9,55.17179133920351
2169-10,148.9484594174453
2170-1,55.45310280665717
2170-2,56.56647690271245
2170-3,166.07128146793264
2170-5,114.27542939689937
2170-6,98.84991970358078
2170-8,212.65777840528187
2171-1,94.04673808687699
2171-2,257.22008458197683
2171-5,68.86150633452465
2171-6,43.74150896892392
2172-1,86.02640131246687
2172-2,115.23974286390353
2172-3,205.0154380586347
2173-1,230.27351208261905
2173-2,147.3129569298175
2173-3,69.09130141545234
2174-1,116.5920691517099
2174-2,145.80572193310465
2174-3,148.46680029050856
2174-6,70.24490830097454
2174-7,66.99148990157154
2174-8,145.5902533137198
2175-1,70.16395000275747
2175-2,99.12077075678326
2175-4,244.18000174691656
2175-5,236.274644565575
2175-7,59.05565503531936
2175-9,74.27351277798226
2176-2,93.70817758362125
2176-3,85.54785251735575
2176-6,181.8982120286959
2177-1,81.61368743592857
2177-4,148.35418551196324
2177-5,98.19516396270687
2178-1,97.259972382353
2178-4,156.09292146255385
2179-1,171.65459511488575
2179-3,183.56463892557758
2179-6,129.1593890857947
2180-1,31.472305584907993
2180-3,274.6855093010777
2180-4,263.34235881768245
2180-5,159.96371300702026
2181-1,163.00886054698128
2181-2,143.59041754606667
2181-4,192.0976079485631
2182-1,161.36275483778803
2183-1,37.32903787074929
2183-3,87.41137286685517
2184-1,103.56576807902175
2184-2,259.64655964840614
2184-3,88.63569607818606
2184-5,208.6032726039591
2184-6,145.0718218198981
2184-7,269.7796627322284
2184-8,60.076027620084005
2184-9,214.3184208745222
2184-10,73.32873637608736
2184-11,118.8673334390287
2185-1,289.2930140594822
2185-2,139.0054091841805
2185-3,79.22646137431273
2186-1,134.0902429906755
2186-2,100.18776726307942
2186-3,133.49287291720236
2186-4,252.13515122090885
2186-5,157.72406294340777
2186-6,128.60328518607548
2187-1,214.7677470411361
2187-2,195.2833384632379
2187-3,48.078502295911676
2187-4,134.19896313989523
2187-5,173.06828961904023
2187-7,129.61635289474998
2187-8,104.13980732511033
2187-9,219.8709004008623
2187-10,296.1726200400522
2187-12,104.7398284934574
2187-16,170.3324408612359
2188-1,115.08543222950392
2188-3,170.4846990724998
2188-4,265.1721090338766
2189-1,97.09310626556609
2189-2,185.3698007747575
2189-3,167.61699352302472
2189-4,325.0174731359573
2189-5,168.04115103839007
2189-7,133.6607273089894
2189-8,61.39156765628516
2189-9,116.23078529985962
2189-11,131.54914392359194
2189-12,144.88854187264053
2190-2,107.04176418418048
2190-3,96.27890101361206
2190-4,128.47129051482864
2190-6,127.24100641165253
2190-7,212.72969545481124
2190-9,43.11117964390792
2191-1,214.38387458841305
2191-2,24.719866180682857
2191-3,102.96413554854166
2192-1,138.10597890936214
